Id,Text,Category
356,"Intel has introduced its 3rd-gen Intel Xeon Scalable processors enabling customers to accelerate the development and use of artificial intelligence (AI) and analytics workloads running in data centres. Intel’s new 3rd Gen Xeon Scalable processors makes AI inference and training more widely deployable on general-purpose CPUs for applications that include image classification, recommendation engines, speech recognition and language modeling.Facebook had recently announced that 3rd-gen Intel Xeon Scalable processors are the foundation for its newest Open Compute Platform (OCP) servers, and other leading CSPs, including Alibaba, Baidu and Tencent, have announced they are adopting the next-generation processors.Intel is further extending its investment in built-in AI acceleration in the new 3rd Gen Intel Xeon Scalable processors through the integration of bfloat16 support into the processor’s unique Intel DL Boost technology. Bfloat16 is a compact numeric format that uses half the bits as today’s FP32 format but achieves comparable model accuracy with minimal — if any — software changes required, claims the company.The addition of bfloat16 support accelerates both AI training and inference performance in the CPU. Intel-optimised distributions for leading deep learning frameworks (including TensorFlow and Pytorch) support bfloat16 and are available through the Intel AI Analytics toolkit. Intel also delivers bfloat16 optimisations into its OpenVINO toolkit and the ONNX Runtime environment to ease inference deployments.",industry
357,"Chipmaker Qualcomm has unveiled a new 5G and AI-enabled robotics platform that would help developers and manufacturers create next generation of high-compute, low-power robots and drones for the consumer, enterprise, defense, industrial and professional service sectors.The Qualcomm 'Robotics RB5' platform is comprised of an extensive set of hardware, software and development tools.Currently, over 30 companies are developing necessary hardware and software to enable various robotics applications with this platform that includes Autocore, Autoware Foundation, Intel RealSense, Open Robotics, Panasonic and others.""With the Qualcomm Robotics RB5 platform, Qualcomm will help accelerate growth in a wide array of robotics segments such as autonomous mobile robots (AMR), delivery, inspection, inventory, industrial, collaborative robots and unmanned aerial vehicles (UAVs),"" explained Dev Singh, senior director, business development and head of autonomous robotics, drones and intelligent machines, Qualcomm.According to the company, the 'QRB5165' robotics processor enables AI, ML, enhanced computer vision, multi-camera concurrency with advanced ISPs, while supporting industrial-grade temperature range and security at every layer.With support for 4G and 5G connectivity speeds via a companion module, the Qualcomm Robotics RB5 platform helps pave the way for the proliferation of 5G in robotics and intelligent systems.To enable the next generation of robotics solutions and designs, Qualcomm Technologies has entered into a strategic collaboration with TDK to further enhance the capabilities of the Qualcomm Robotics RB5 platform",industry
358,"Working with over 21,000 employees, Uno Minda Group is making its employees’ health the top most priority. The company plans to use advanced technologies like video analytics and artificial intelligence to maintain social distancing in its factories and manufacturing plants.The group manufactures auto component parts in 7 countries with over 75 manufacturing plants. While most of the staff had been working from home, the support function staff has to be present on the shop floor to ease out the manufacturing processes.""Manufacturing and supply chain processes are extremely weak in terms of collaboration and process adherence. All the people from HR, Finance and Secretarial Work were able to work from home as it is all digital in nature but the areas of manufacturing and supply chain were weak,"" said Parna Ghosh, Group CIO, Uno Minda.While rebooting the manufacturing units post lockdown, Uno Minda is very clear with one thing and this to increase the role of contactless technologies like image recognition and artificial intelligence to support basic business functions.""Our focus is on digitizing and digitalizing all the manufacturing and supply chain processes especially on the shop floor. We are also focusing on touch-less processes. We are considering the areas which can work without touching any device and systems,"" Ghosh added.Uno Minda is now investing in an application which is AI based for facial recognition for attendance and social distancing.",industry
359,"Foxconn plans to invest up to $1 billion to expand a factory in southern India where the Taiwanese contract manufacturer assembles Apple iPhones, two sources said.The move, the scale of which has not previously been reported, is part of a quiet and gradual production shift by Apple away from China as it navigates disruptions from a trade war between Beijing and Washington and the coronavirus crisis.""There's a strong request from Apple to its clients to move part of the iPhone production out of China,"" one of the sources with direct knowledge of the matter told Reuters.Foxconn said it does not comment on matters related to customers, while Apple did not respond to a request for comment.Foxconn's planned investment in the Sriperumbur plant, where Apple's iPhone XR is made some 50 km west of Chennai, will take place over the course of three years, the second source said.Some of Apple's other iPhones models, made by Foxconn in China, will be made at the plant, said both sources, who declined to be identified as the talks are private and details have yet to be finalised.Taipei-headquartered Foxconn will add some 6,000 jobs at the Sriperumbur plant in Tamil Nadu state under the plan, one of the sources said. It also operates a separate plant in the southern Indian state of Andhra Pradesh, where it makes smartphones for China's Xiaomi Corp, among others.Foxconn Chairman Liu Young-way last month said it would ramp up its investment in India, without giving details.",industry
360,"T-Hub, an initiative by the Telangana government for startups, on Friday said it has joined hands with the Ministry of Electronics and Information Technology (MeitY) and Digital India for helping hardware and IoT startups across the country. T-Hub will lead Digital India's Scale Up program for hardware and Internet of Things (IoT) startups across India, a statement said.The aim is to help provide scale up opportunities to the startups and make them ready in terms of product, investment and new market access, it added.About 10-15 startups with leading-edge solutions in mobility, energy, agriculture, aerospace, manufacturing, consumer, healthtech, medtech, smart cities and logistics and supply chain sectors will be shortlisted.The call for application for the program will commence in July 2020, and startups will be shortlisted after an extensive screening process, it added.""India has already developed a reputation for its expertise in the software technology space. We are beginning to see startups emerging in the hardware space that are solving important problems.""Schemes such as FAME II and Manufacturing-Hub plans by the Indian government has already laid a strong foundation,"" Ravi Narayan, CEO of T-Hub and chief innovation officer of the state of Telangana, said.He added to further fuel the growth of hardware and IoT startups in India, T-Hub has partnered with MeitY to take the ecosystem to the next level so that innovative startups can scale-up strategically.",industry
361,"Arun Srinivas, who until recently was Ola’s chief operating officer and global chief marketing officer, has resigned and is serving notice, according to three highly placed sources. He leaves the company exactly a year after he joined. A former vice president at Unilever, Srinivas had joined Ola after a stint at private equity firm Westbridge Capital leading its investments in consumer vertical. Sanjiv Saddy, senior vice president, policy and government affairs at Ola also quit.Ola confirmed these exits. “Arun Srinivas, Chief Sales & Marketing Officer and Sanjiv Saddy, SVP- Corporate Affairs, are moving on to pursue other opportunities outside of Ola. The organization wishes them well in their future endeavours.”Srinivas, who was introduced as chief operating officer, till two weeks ago in Ola’s press interactions including the latest with the ETBrandEquity, is however designated chief sales and marketing officer in its statement.Srinivas, the latest CXO-level exit from Ola, had an expanded role in the company. As COO he owned the P&L of the flagship cab-hailing business in India as Aggarwal positioned himself as the group CEO overseeing an array of businesses including the electric mobility, financial services, foods business and international expansion. Srinivas was also global chief marketing officer, His LinkedIn profile says he had led the recent London launch of Ola in February this year.Srinivas’s exit follows that of Nitin Gupta, CEO of Ola Financial Services and Sanjiv Saddy, senior vice president, policy and government affairs at Ola. The CEO Aggarwal had earlier said the company saw 95% decline in revenue following mobility restrictions in cities. Ola fired 1400 people on rolls. It also massively downsized contract jobs to the tune of around 2000 in the recent months. Also, the company enforced a sharp reduction in remuneration at the top level.",industry
362,"British pharmaceuticals and vaccines maker GSK is planning to set up a technology development and support centre in India with about 2,000 employees to start with, sources aware of the matter told ET, potentially cutting back on outsourcing to Indian IT services providers.GSK, which outsources technology services to Indian IT companies such as Tata Consultancy Services and Infosys and others, is looking to focus on insourcing technology development and services, said one of the two sources familiar with the development.“This could mean a reduction in outsourcing to the Indian IT companies. They are creating their own in-house technology teams as they have access to talent here,” the person, who did not wish to be named, said.GSK confirmed to ET that it had expansion plans in technology and R&D in India, without elaborating.“As part of plans laid out in February (2020) to ensure GSK is future ready, over the next two years we are modernising, building new capabilities and making our costs more competitive. One initiative will expand our existing global business operations in India,” a GSK spokesperson said in an email, adding the company would share more details once the proposals are final.Infosys declined to comment, while TCS did not respond to an email citing the silent period before its quarterly results announcement.GSK has global business operations in many countries, including India, which partner with its business units worldwide. These include technology, human resources, finance and research and development, according to the company. GSK has a manufacturing facility at Nashik, Maharashtra, and sales hubs across India, as well as a research and development centre in Bengaluru.",industry
363,"Ramkumar Ramamoorthy, Chairman and Managing Director at Cognizant India resigns after 22 years in the company, CEO Brian Humphries told employees today.In a major reshuffle, Cognizant has also replaced the head of global delivery Pradeep Shilige and brought in former Accenture executive Andy Stafford as the new head of delivery.Ramamoorthy, who was elevated as the Chairman last year, is the latest among the series of top-level exits Cognizant has seen in the last year. A Cognizant spokesperson confirmed the development.The Teaneck, New Jersey-headquartered IT services firm has over 200,000 employees in India.Since taking over as CEO in 2019, Cognizant has seen hundreds of senior employees leave the company.“While you continue to deliver amazing work for our clients despite COVID-19, this pandemic has underscored our need to become a more global company. Globalizing Cognizant goes beyond our geographic revenue mix, the number of countries we operate in, the diversity of backgrounds and locations of our leadership teams, or how well known our brand is around the world. It also requires us to have a Global Delivery Network that is robust and resilient enough to ensure continuity of service for clients no matter what’s happening in the world,” wrote Humphries in an email to employees.",industry
364,"Video calling app Zoom has often been dragged into questions on data security or over its origins and now over its similarity between the just launched JioMeet. Sameer Raje, India Head for Zoom Video Communications told ET's Devina Sengupta that although “shocked”, Jio Meet is just another competitor. Raje also allayed fears of data security, saying the team is regularly in touch with Indian government over security details. Edited excerpts:Zoom reiterated to its India market that it is a US headquartered firm and not a Chinese one. Was it done because you were afraid customers would stop downloading the app in the midst of the clash with China & data privacy concerns?It is not a question of being worried, but it is a question of putting the truth out there because we believe that there is a lot of misinformation. People feel that Zoom is of Chinese origin and that we share data with the neighboring country, etc. We are an American company and we do not share data with any government. We have two data centers in India, people tend to forget that.What is the kind of information shared with the government?Few weeks ago, there was a request from the government in China to prevent some meeting IDs. People need to understand what are facts. We don’t define what is lawful and unlawful. It is the government that defines and when we operate in any of the country, we need to follow the guidelines of the government.",industry
365,"Global technology talent solutions provider Collabera has appointed Karthik Krishnamurthy as its new CEO, said a statement issued today.In his new role, Krishnamurthy will build upon the company’s existing position as one of the leading providers of technology and talent solutions and expand global capabilities and client reach.“I am proud of the market leadership that Collabera has achieved over the last two decades in the technology space. The company is a true platform of possibilities, when it comes to driving business value for our clients,” said Hiten Patel, chairman of the board at Collabera. “Karthik is the perfect CEO for Collabera to realize its potential. He has a strong track record in scaling global businesses in the technology world.”Previously, Krishnamurthy was SVP and global markets leader at Cognizant, and a member of their executive leadership team. During his time there, he was instrumental in driving multi-billion dollar growth for a slew of businesses that included artificial intelligence (AI) and analytics, IoT and interactive.He shepherded the company’s acquisition efforts in next generation areas like AI and IoT, to name a few. He joins Collabera at a time when technology is fundamentally transforming how businesses operate and deliver value to their clients.“There is a tectonic shift happening in the industry with technology moving from context to core for organisations and businesses. Clients are increasingly looking for partners that bring end-to-end capabilities across the entire talent value chain.I believe that the value opportunity will continue to move toward talent orchestration and connecting talent effectively to desired outcomes. This also means the introduction of innovative delivery models and a whole new level of client trust and intimacy,” said Krishnamurthy.",industry
366,"Mastercard today strengthened its commitment to MSMEs by partnering with SOLV, a B2B platform, to support MSMEs to buy, operate and sell more efficiently. SOLV is a 360-degree digital marketplace platform that helps MSMEs to connect and trade with a large network of buyers and suppliers, build their credit scores and gain access to financing and business services such as logistics.In today’s economy, many MSMEs are facing a slowdown which has led to cashflow issues. As a member of the SOLV platform, small businesses registered as sellers or buyers, can get access to funds when they need it through financial services such as business loans and invoice financing. This enables a largely untapped market to get access to an on-demand line of credit, thereby helping to foster business continuity. Through this partnership, Mastercard is offering merchants and small business owners a suite of assets, beyond cards, that can help them grow their businesses efficiently.These include offerings such as the Mastercard Easy Savings program which enables small businesses to enjoy rebates for purchases made on Mastercard Business cards as well as Mastercard Zoho and Mastercard Strands Cash Flow platform that help SMEs to better operate their businesses. SOLV’s platform makes it easier for small businesses in multiple categories to expand, including FMCG, electronics, hospitality, textiles and apparel, medical, PPE and sanitization.Commenting on the partnership Vikas Varma, Chief Operating Officer, South Asia, Mastercard said, “As MSMEs are the foundation of India’s economy, Mastercard is focused on empowering them with tools that allow them to buy, operate and sell better than they could before. The user-friendly platform also helps MSMEs to track their transactions, make and reimburse payments and apply for loans. Mastercard has been working towards merchant and consumer education, development of low-cost payments-acceptance solutions and last-mile support for Indian merchants to start their digital onboarding. Through this partnership we will be able to further strengthen the Indian MSME sector taking the next step beyond just cards to offer a host of business services to the small merchants.",industry
367,"The National Skill Development Corporation (NSDC) and Microsoft have announced a strategic partnership aimed at providing digital skills to over 1 lakh youth in the country over the next 12 months, said a statement issued today.The objective of the partnership is to transform India into a skilled nation. Microsoft will collaborate with NSDC’s eSkill India portal to provide free access to learning resources and conduct digital skilling awareness drives, equipping the next generation of learners with the skills they need to thrive in a digital economy.As part of the partnership, Microsoft’s learning resource centre, Microsoft Learn will be integrated with the eSkill India digital platform to provide access to personalised learning paths and resources that are in-demand in today’s economy and are well-positioned to continue to grow in the future. These learning paths will cover a broad range of skills, from entry-level digital literacy to advanced product-based skilling in critical technologies like AI and cloud computing, providing numerous opportunities for people to reskill and upskill, placing roles that are in-demand within reach of job seekers.The partnership with NSDC is an extension of Microsoft’s global skilling initiative to help 25 million people worldwide acquire new digital skills needed for the Covid-19 economy.“The digital transformation of India is driving demand for tech-enabled jobs across every industry and with it the need for digital skills. We are deeply invested in creating a digital skills ecosystem that prepares India’s workforce for jobs of the future. Our partnership with NSDC is a strong step in that direction, equipping learners with easily accessible tools and resources needed to succeed in a digital economy,” said Anant Maheshwari, president, Microsoft India.",industry
368,"Tata Consultancy Services said on Tuesday it has expanded its decade-long partnership with Tryg, one of the largest non-life insurance companies in the Nordic region, to help the latter adopt a future-ready technology stack and IT operating model that will accelerate its digital transformation journey.TCS will provide mainframe hosting and operations, and implement a future-proof hybrid cloud architecture that leverages the TCS Enterprise Cloud platform to revitalize Tryg's IT landscape and drive synergy across all areas of IT by bringing business agility, flexibility, and scalability, it said.Additionally, TCS said in a statement it would help Tryg transform its IT operations, enabling newer ways of working with the Machine First Delivery Model (MFDM), powered by ignio AIOps.""The new IT operating model will be leaner and more efficient, with cognitive automation at its core, endowing the technology stack with a self-healing capability that will increase the availability of critical customer-facing business applications, improve operational resilience, and enhance end-user experience,"" the statement added.",industry
369,"In the last five years, there have been 5000 patents filed in India as compared to 1000 in the previous five years, a study has revealed.According to a report titled, IoT: Driving the Patent Growth Story in India, by the National Association of Software and Services Companies (NASSCOM), there have been about 6,000 IoT Patents filed in India from 2009-2019 of which over 5,000 were filed in the last five years.According to the report, while 70% of patents came from multinationals, 7% came from startups and 95% of IoT patents relate to hardware components. Around 60% of patents were filed by electronic manufacturers and 13% by IT-ITeS companies. Of all the IoT patents filed, 40% filed have been granted.Debjani Ghosh, President, NASSCOM, said, “Emerging technologies such as IoT, AI, Blockchain and others are playing a crucial role in enabling an interconnected world as well as creating the new-normal."" She added that IoT innovation specially with focus in healthcare and manufacturing will gain more impetus in the tech enabled new normal.Over 70% of the total patents filed in India were from R&D centers of global companies, Indian companies and start-ups accounted for about 7% of patents. 95% of IoT patents relate to hardware components with connectivity network and sensors being the leading sub-technologies.In terms of applications areas, patents pertaining to Smart Electrical Appliances and Smart Wearables lead in the Home Automation category. Disaster Prevention is one of the key areas which can use IoT in assisting epidemiologists to trace patient zero and the affected contacts by overlaying geographic information system on IoT mobile data. Smart cellular wrist bands can also help in effective quarantine compliance.",iot
370,"India is currently in the middle of one of the biggest lockdowns in history. While businesses prepared for remote work facilities in the first half, now the focus should be on post lockdown preparation. As a new normal takes over, India Inc and IT leaders need to implement lessons learnt from Covid-19’s impact. And manufacturing CIOs are no different.Maitrey Modha, CTO- AMEA & ANZ, CNH Industrial has this thought out and gives some important advice for vendors and his peers alike. Post lockdown manufacturing will have to ramp up capacity with multiple shifts, probably 24/7, to make up for the loss. And it has to be done over a period of 6-8 months. Modha opines that IT leaders should start evaluation of what all can be done remotely and what all can be automated.“Right from the incoming raw material, sorting and putting it in the respective warehouse, analysis of automatic picking and replenishing to the manufacturing line, pre-dispatch to final inspection of the product needs to be automated. Which would mean that many of the IoT companies would need to come up with customized solutions based on each type of manufacturing process,” Modha said.It isn’t one standard set of tools to be implemented for everyone, but based on the type of manufacturing vendors would have to think of possible solutions for each of the processes and integrate those together to achieve end to end automation, Modha adds.",iot
371,"Co-working space provider Smartworks is using its own operating system for office to stay ahead. In conversation with ETCIO, Harsh Binani, Co-founder of the company talks about their implementation of IoT to cut energy consumption and make it easier for employees to find a meeting room when they need it.How are you trying to create a workplace for the future?We have made a lot of investments in building Smart OS (Operating System) to run the office. Smart OS is a combination of a variety of proprietary apps that we have built, combined with a lot of external applications at a higher level. This not only drives our internal program but also a customer-facing interface which touchpoints with our customers.Our entire endeavour is to map and create an ecosystem which drives client engagement at all the touchpoints and unifies all the services. Right from your entrance to the Smartworks office to your exit, we map all the touchpoints digitally.Similarly, we have a visitor management system where rather than entering the details manually, the visitors who come here, can easily walk in seamlessly using a smart pass on his phone and enter an access controlled environment in Smartworks.",iot
372,"Chinese smartphone maker Oppo expects the Covid-19 supply chain disruption to end in a week or two. In an interview with Danish Khan, Oppo India president Elvis Zhou said the company plans to start exporting from its under-construction manufacturing facility. It is also planning to open a 5G lab in Hyderabad. Edited excerpts:Have you devised a new strategy for the market here?In the coming three to five years, we will be more focused on three main areas. The first is R&D and innovation. Soon, we will launch a big communication lab for 5G to drive in-house research on 5G in Hyderabad. We are starting to build a multi-device ecosystem. In the next two to three months, we are going to launch our first wireless earphone and smartwatch. Third, we are focusing on building a consumer-centric service ecosystem. We will soon start Oppo Kash financial service.What is Oppo’s outlook for the smartphone segment?We also plan to launch at least 10 smartphones this year. We also want to become the leader in the premium segment. We will be focusing on $300-500 price segment through our Reno series…We will launch our flagship Find X2 in the $800-1,000 price category.How will Oppo tackle stiff competition is in premium segment?We have a very big and quality R&D team in India, along with strong manufacturing. We also have our local supply chain. We can provide a much better experience to consumers.How much are you planning to invest in India?We are investing $7 billion globally in the coming three years and India is a part of this. In Noida, we have the EMC (electronics manufacturing cluster) plan, which is seeing an investment of Rs. 3,500 crore to support production of our IoT products and smartphones for the domestic market and exports. We will need more talent.",iot
373,"Internet of Things (IoT) technology can expose connected cars and smart healthcare systems to a lot of security threats, research analyst Satyajit Sinha said on Tuesday while presenting a webinar for ETTelecom.Connected cars can be hacked on an IoT platform until they are not secured from the chipset and delay of 5G in India can also impact on solutions for connected cars. On 20th Feb 2018, Tesla cloud servers were hacked by cryptojackers. The hackers weren’t content just to steal the sensitive data they found, so they also installed some cryptocurrency mining clients during the hijack, Sinha mentioned during the webinar.The IoT technology needs to be secured from hardware and software to network and cloud storage levels. Under Automotive Industry Standard (AIS-140), all the vehicles will be required to have an embedded SIM (eSIM) technology, along with an emergency push button. MCU can be secured to enhance security for connected car solutions, the analyst added.On being asked about the ways by which the operator can help in reducing the challenges, he said system integration is the key for the telecom sector boost via IoT. Rather than focusing upon the deployment of IoT based infrastructure, operators can provide solutions related to smart home utility, livestock monitoring, logistics, and asset tracking. Revenue generated through this means can further be used for hardware deployment, he further added.Analysts had previously told ET that NB-IoT in India specifically lacks in the ecosystem for devices. In order to address the challenge, telcos are taking a partner-led approach to build a complete ecosystem around their NB-IoT networks.",iot
374,"Hyderabad headquartered GPS trackers and IoT devices manufacturer Volty IoT Solutions has announced setting up a new manufacturing facility in Andhra Pradesh at Mangalagiri with a capacity to produce 2,000 devices a day, involving an initial investment of Rs 50 crore.In a statement, the company said the proposed manufacturing facility will cater to the growing need for GPS trackers in sand and mineral mining and public transport vehicles in the region.Claiming to currently enjoy a market share of over two-thirds in Andhra Pradesh, chief executive officer Konark Chukkapally said the Andhra government has made it mandatory for all the vehicles involved in the transportation of sand to have GPS trackers.“We have readied some 10,000 units of AIS 140 model GPS trackers to be installed in these vehicles into sand transportation. Being one of the empaneled manufacturers, we are hoping to secure two-thirds of the fresh orders of around 25,000 GPS devices to be fixed over couple of weeks,” Konark told ET.With the proposed manufacturing facility at Mangalagiri, Volty IoT will attain a total capacity of 3,000 devices a day to cater to the growing market needs.With the union government making it mandatory for all the new commercial passenger vehicles and national permit trucks to be fitted with the passenger safety devices from January 1, the Hyderabad headquartered IoT solutions firm hopes to tap the market opportunity of around 3 crore units a year across the country.",iot
375,"IoT is driving innovation and new opportunities in the digital realm. Traditionally, India has been a consumer of technology and a laggard in adoption, especially when it comes to the network. This time, India too plans to roll out state-of-the-art 5G telecom services with the rest of the world by 2020 driven more by demand than supply. 5G with its high-speed and low latency service will help realise the Government of India’s Digital India, Smart Cities and Digital Villages Missions aiming to improve citizen services, bring transparency and good governance. IoT based solutions and services in healthcare, agriculture and retail when powered by 5G will enable connected and ubiquitous services to the citizens.Enterprises using 5G networks will deploy IoT technology to connect the unconnected products for offering connected services to consumers. Similarly, IoT technology is being applied for predictive maintenance in the automotive sector, smart city projects, smart security and surveillance for safety of citizens from internal and external threats. Other applications of IoT include, smart retail for enhancing customer experience, increasing customer satisfaction and loyalty, smart agriculture for better food productivity and consumption, smart and connected factories with industries 4.0 and even sustainable development with river rejuvenation, water conservation and water resource monitoring technologies.The momentum for IoT-enabled ecosystem is building up in India. Enterprises, SMB’s and government bodies have established working groups dedicated to achieving this goal. Even after having several models of standards development, such as the proprietary- and government-led models, collaborative standards development has apprehended a superior position. Creating an application ecosystem, preparing the network infrastructure and establishing strategic partnerships are essential to help develop sustainable business models for IoT ecosystem.",iot
376,"Internet of Things (IoT) is a departure for telecom operators from their traditional business which can prove to be highly lucrative amidst economic slowdown, however, telcos need to act timely and find the fastest route to creating business value in this segment, industry stakeholders believe.As revenues dry up from traditional streams of mobility services amidst slowdown, intense competition and price wars, telcos are now focusing on emerging technologies and core emerging services, especially in the areas of IoT.“IoT is expected to provide ample new revenue streams for telcos, who have made significant investments to capture and monetize the potential. While telcos have developed the necessary infrastructure to provide IoT services, they would need new business models, cross-sector partnerships,” Sathish Gopalaiah, partner and telecom sector leader, Deloitte India told ET.All three Indian telecom operators Reliance Jio, Vodafone Idea, and Bharti Airtel are preparing to launch narrow-band IoT (NB-IoT) commercially in the next few months after having run pilots in different circles both in consumer space and commercial space. NB-IoT is a new standard connecting internet of things projects.However, telcos could be running behind in the Internet of Things (IoT) race due to the late deployment resulting in missed opportunities, told Ali Hosseini, founder & CEO of SenRa – a long range wide area network (LoRaWAN) operator.Telcos running behind in IoT race owing to late deployment of NB-IoT: SenRa CEOTherefore, it is imperative that with the hype and urgency around IoT adoption, finding the fastest path to business value is going to be the key for telcos to succeed in this wave of digital revolution, suggested Gopalaiah.",iot
377,"Bharti Airtel and Vodafone Idea (VIL) are preparing to launch commercial narrow-band IoT (NB-IoT) services in India in the coming months, having brought various partners on board to develop a complete device and sensor ecosystem.Both telcos are currently in various stages of pilot runs in different circles, executives said.Airtel is now identifying around 20,000 sites in Karnataka and Chennai to conduct NBIoT trials.“We'll be going with a pilot in a denser way rather than just a few trial sites…in a couple of months, we will be commercially rolling out,” Ajay Chitkara, CEO, Airtel Business, told ET.Vodafone Idea, on the other hand, has already conducted commercial pilots in eight cities, and is now hoping to win its first commercial NBIoT deployment deal in the coming weeks.“We're looking at winning our first commercial deployments over the next six weeks. So, commercially we're also seeing customers now, wanting to buy that. Once we contract them, we will go and deploy,” Vodafone Idea Nick Gliddon, chief enterprise business officer, told ET separately.Gliddon said that all eight pilots were conducted in cities such as Kochi, Jaipur, Bengaluru and Chennai and involved smart meters.NB-IoT is a new technology standard, designed to broaden the future of IoT connectivity, providing significantly improved and deeper network coverage for communication between machines while lowering power consumption by devices.",iot
378,"India has emerged as the ‘most vulnerable’ to cyber attacks due to the deployment of Internet of Things (IoT) systems. On February 28 this year, the day of heightened tensions between India and Pakistan, the country found itself as the most-targeted nation as it experienced a large spurt in attacks, according to a recent study by cyber security firm Subex.The country saw a 22% jump in total number of attacks in the IoT segment during the quarter ended June, the report said. Globally, cyber attacks increased by 13% during the same period. This was also the second consecutive quarter that India topped the list of most-attacked nations in Subex’s study. Singapore, UK, and France were the other countries with a high number of attacks.The Bengaluru-based Subex captured details of attacks from its “honeypot” network (a decoy computer system for trapping hackers) that covers over 4,000 IoT devices. During the June quarter, Subex researchers recorded 33,450 high-grade attacks, 500 of which were of “very high sophistication”.As many as 15,000 new samples of malware were discovered this quarter and, in a sign of increased sophistication of threats, 17% of the samples collected were modular malware — an advanced attack on a system that acts in different stages. IoT deployments in India received the maximum number of attacks from a few geographies in Central Europe such as Czech Republic and Poland. “These attacks were originating from a few botnets that we detected in the region. The IP range clearly indicated a signiﬁcant degree of compromise,” the report said.",iot
379,"Bharti Airtel is doubling down on growing its Internet of Things (IoT) business in India and is now specifically targeting the country’s automotive sector to drive growth and partnerships.The telco has started talks with several automakers for potential partnerships and is also exploring alliances with global telecom operators to serve their auto customers in India with IoT solutions, people familiar with the matter told ET.“As part of its connected things play, Airtel has identified the auto sector as a focus area and is building platforms through partnerships for connected cars,” a company source said. “It is already building strong capabilities in the auto space.”Airtel has already built an independent IoT vertical as part of its Airtel Business, which clocked $1.7 billion in revenues for Fiscal year 2018-19.The telco recently partnered with new entrant MG Motors for its Hector car wherein it introduced an IoT solution that supports multiple features in the car including Vehicle Telematics, navigation, and infotainment services. The SUV Hector comes with a 5G ready embedded IoT SIM.Airtel also rolled out its first indigenous IoT Connectivity Management Platform which has enabled MG Motors to offer a differentiated experience to its customers.In a separate interview to ET, MGMotor India Chief Commercial Officer Gaurav Gupta said, “…the automotive industry is not insulated or not far away from the technology of connectivity.",iot
380,"The Department of Telecom has asked its technical body to finalise standards for Internet of Things (IoT) and Machine-to-Machine technology in two months as the country aspires to roll out 5G services at par with the rest of the world. The Telecom Engineering Centre (TEC) under the department is preparing finalising standards for telecom equipment and devices for 5G services. The roadmap for M2M communications was released in May 2015 but the centre is yet to finalise generic requirement for the segment.IoT and Machine-to-Machine (M2M) devices would be widely deployed technology for implementing 5G services.Telecom Minister Manoj Sinha while releasing a technical report -- M2M/IoT Enabling Smart Infrastructure -- urged the TEC to prop up its work in framing standards especially in international area to meet the requirement of the country.""Machine-to-Machine (M2M) communication and the Internet-of-Things (IoT) have the potential to transform our lives, by radically changing the way we interact with the physical world around us,"" Sinha said.Telecom Secretary Aruna Sundararajan appreciated technical reports released by the TEC but said it is only 10-15 per cent of the work that has to be done in the area of IoT and M2M.""TEC in coming two months will apply itself to actually coming up with standards for M2M and IoT. This is mandatory,"" Sundararajan said.She said 5 billion IoT/M2M devices are likely to come up in India in the coming years that will be crucial for driving 5G technology.",iot
381,"Japan’s Panasonic Corporation is looking to diversify into Internet of Things (IoT) category in the mobility segment in India with the launch of new products such as location trackers while continuing its efforts to create a complete IoT product ecosystem, including mobile handsets.“We largely focus on both IoT and (artificial) intelligence (AI). We want to create an ecosystem of smart connected and energy efficient products. The global push is also in the direction of AI… soon, there will be significant diversification of product category, in the mobility domain,” Panasonic India president Manish Sharma told ET in a recent interaction.The company plans to develop new IoT products and solutions based on AI at its newly launched India Innovation Centre in Bengaluru. For the centre, it has lined up an investment of Rs 240 crore in five years. “A part of this investment will be utilised for solutions of mobile phones like Arbo,” said Sharma.The company is aiming to work with developers and form tie-ups with technology companies to build AI-specific solutions and IoT products in India.“We are looking for partners. It would be extremely difficult for any organisation, not only Panasonic, to look at these kinds of developments in isolation… However, the core technology has to come from your side,” said Sharma.Unlike other handset companies, Panasonic is looking to use its handset business to create synergies within existing consumer businesses in the country. It is planning to use the handset as the hub along with the Arbo platform to build an ecosystem of various connected products.Sharma said the “objective of the smartphone business is not to chase revenue”. “Our strategy is to build an ecosystem which is more long-term,” he said. The company’s “connected product strategy” will take 2-3 years to take shape in India, he said. “It will continue to evolve, therefore (in the meantime) mobile phone is extremely strategic from the point of view of revenue contribution,” he said",iot
382,"Tata Communications will use its acquisition of Teleena to drive its push in mobility-based internet of things (IoT) solutions.The company had bought a 35% stake in the Netherlands-headquartered company on January 17 and acquired the balance stake earlier this month.Teleena’s solution is a key part of Tata Communications’ MOVE platform, which is key to its plans in the global mobility and IoT market.Anthony Bartolo, chief product officer, Tata Communications, said that this was done to give the company greater control over the direction Teleena would move in. “With the success of the platform, it was inevitable to secure the talent and technology roadmap. Earlier, we were influential, now we can dominate the roadmap to reflect customer desires,” he said.The company has already carried out a few proof of concepts (PoC) using MOVE in the aviation and logistics space, and Bartolo said that actual deployments would start happening soon.",iot
